contig_id,frag_id,pad_len,real_len,is_reference,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_078581.1,NC_078581.1__M__811,811,1189,1,virus,0.9988822340965271,0.134100,0.044949,0.039530,0.036149,0.012509,0.732762
NC_078581.1,NC_078581.1__M__861,861,1139,0,virus,0.9992764592170715,0.225614,0.091982,0.040164,0.056880,0.020140,0.565220
NC_078581.1,NC_078581.1__M__911,911,1089,0,virus,0.9990854263305664,0.161331,0.090186,0.035912,0.049683,0.018970,0.643919
NC_078581.1,NC_078581.1__M__961,961,1039,0,virus,0.9993184804916382,0.241544,0.107701,0.037912,0.054901,0.023154,0.534788
NC_078586.1,NC_078586.1__M__412,412,1588,1,virus,0.9997598528862,0.065207,0.015132,0.035637,0.019195,0.008214,0.856614
NC_078586.1,NC_078586.1__M__462,462,1538,0,virus,0.9997096657752991,0.079265,0.019028,0.044308,0.023637,0.008759,0.825003
NC_078586.1,NC_078586.1__M__512,512,1488,0,virus,0.9993500113487244,0.088324,0.019958,0.042393,0.022791,0.008007,0.818527
NC_078586.1,NC_078586.1__M__562,562,1438,0,virus,0.9989357590675354,0.101995,0.024230,0.064293,0.026845,0.009663,0.772974
NC_078586.1,NC_078586.1__M__612,612,1388,0,virus,0.9991322159767151,0.108114,0.022446,0.051366,0.025998,0.009339,0.782738
NC_078586.1,NC_078586.1__M__662,662,1338,0,virus,0.9987478256225586,0.123469,0.020799,0.044010,0.026414,0.009632,0.775675
NC_078586.1,NC_078586.1__M__712,712,1288,0,virus,0.9981945157051086,0.088325,0.021777,0.044935,0.023342,0.008722,0.812899
NC_078586.1,NC_078586.1__M__762,762,1238,0,virus,0.9987180233001709,0.107418,0.020561,0.034606,0.023565,0.008476,0.805373
NC_078586.1,NC_078586.1__M__812,812,1188,0,virus,0.9984934329986572,0.144546,0.023394,0.040989,0.025831,0.010551,0.754689
NC_078586.1,NC_078586.1__M__862,862,1138,0,virus,0.9987581968307495,0.214687,0.027063,0.044646,0.028255,0.012758,0.672591
NC_078586.1,NC_078586.1__M__912,912,1088,0,virus,0.9989581108093262,0.222614,0.027725,0.045537,0.030002,0.014114,0.660009
NC_078586.1,NC_078586.1__M__962,962,1038,0,bacteria,0.9988635778427124,0.470294,0.038772,0.041177,0.037693,0.021038,0.391026
NC_078587.1,NC_078587.1__M__520,520,1480,1,virus,0.9994315505027771,0.087157,0.032678,0.305638,0.040477,0.015921,0.518129
NC_078587.1,NC_078587.1__M__570,570,1430,0,virus,0.9992258548736572,0.057105,0.023420,0.113689,0.026391,0.012625,0.766769
NC_078587.1,NC_078587.1__M__620,620,1380,0,virus,0.999099850654602,0.070822,0.023941,0.076262,0.024524,0.010226,0.794225
NC_078587.1,NC_078587.1__M__670,670,1330,0,virus,0.9973224997520447,0.045667,0.018555,0.041032,0.018908,0.010445,0.865394
NC_078587.1,NC_078587.1__M__720,720,1280,0,virus,0.9963144659996033,0.041539,0.017532,0.036580,0.018649,0.009916,0.875783
NC_078587.1,NC_078587.1__M__770,770,1230,0,virus,0.9975712895393372,0.059689,0.022494,0.047363,0.021778,0.009947,0.838729
NC_078587.1,NC_078587.1__M__820,820,1180,0,virus,0.9992762207984924,0.080108,0.032560,0.094315,0.031213,0.013328,0.748476
NC_078587.1,NC_078587.1__M__870,870,1130,0,virus,0.99964439868927,0.071672,0.027189,0.053962,0.024202,0.012137,0.810837
NC_078587.1,NC_078587.1__M__920,920,1080,0,virus,0.9997119307518005,0.090818,0.026531,0.044945,0.024495,0.011981,0.801231
NC_078587.1,NC_078587.1__M__970,970,1030,0,virus,0.9997575879096985,0.058592,0.022971,0.041838,0.020021,0.011916,0.844662
NC_078588.1,NC_078588.1__M__39,39,1961,1,virus,0.9990800619125366,0.010013,0.010447,0.013477,0.011183,0.011393,0.943488
NC_078588.1,NC_078588.1__M__89,89,1911,0,virus,0.9992959499359131,0.014660,0.012261,0.017282,0.012658,0.011281,0.931859
NC_078588.1,NC_078588.1__M__139,139,1861,0,virus,0.9995995163917542,0.015420,0.012093,0.014965,0.012073,0.011002,0.934446
NC_078588.1,NC_078588.1__M__189,189,1811,0,virus,0.9996076226234436,0.016193,0.012075,0.015302,0.012106,0.010919,0.933405
NC_078588.1,NC_078588.1__M__239,239,1761,0,virus,0.9995844960212708,0.018312,0.012723,0.014834,0.012278,0.010452,0.931402
NC_078588.1,NC_078588.1__M__289,289,1711,0,virus,0.9995796084403992,0.017356,0.012992,0.017620,0.013437,0.011151,0.927444
NC_078588.1,NC_078588.1__M__339,339,1661,0,virus,0.9996474981307983,0.024115,0.015734,0.023668,0.016393,0.011203,0.908886
NC_078588.1,NC_078588.1__M__389,389,1611,0,virus,0.9996616840362549,0.018756,0.015020,0.017832,0.012590,0.010843,0.924958
NC_078588.1,NC_078588.1__M__439,439,1561,0,virus,0.9995904564857483,0.027912,0.016293,0.022847,0.015210,0.010338,0.907401
NC_078588.1,NC_078588.1__M__489,489,1511,0,virus,0.9992570281028748,0.040114,0.020012,0.029568,0.018600,0.010419,0.881287
NC_078588.1,NC_078588.1__M__539,539,1461,0,virus,0.9993022680282593,0.052232,0.020410,0.032675,0.020478,0.010608,0.863598
NC_078588.1,NC_078588.1__M__589,589,1411,0,virus,0.9992280006408691,0.074041,0.024286,0.038612,0.028420,0.011907,0.822734
NC_078588.1,NC_078588.1__M__639,639,1361,0,virus,0.9990962743759155,0.067171,0.027721,0.039886,0.045747,0.013387,0.806088
NC_078588.1,NC_078588.1__M__689,689,1311,0,virus,0.9994352459907532,0.058094,0.033962,0.045798,0.119517,0.017789,0.724840
NC_078588.1,NC_078588.1__M__739,739,1261,0,virus,0.9991565942764282,0.127100,0.044728,0.050607,0.125182,0.020477,0.631907
NC_078588.1,NC_078588.1__M__789,789,1211,0,virus,0.997962474822998,0.088404,0.037046,0.042755,0.063018,0.018602,0.750175
NC_078588.1,NC_078588.1__M__839,839,1161,0,virus,0.997441291809082,0.082230,0.039829,0.044141,0.090777,0.018965,0.724058
NC_078588.1,NC_078588.1__M__889,889,1111,0,virus,0.9973226189613342,0.153951,0.057377,0.063176,0.175566,0.028263,0.521667
NC_078588.1,NC_078588.1__M__939,939,1061,0,virus,0.9982826709747314,0.142657,0.065719,0.060983,0.248353,0.027147,0.455142
NC_078588.1,NC_078588.1__M__989,989,1011,0,virus,0.997732400894165,0.068266,0.043026,0.044405,0.099272,0.022179,0.722852
NC_078596.1,NC_078596.1__M__404,404,1596,1,virus,0.9997333884239197,0.135051,0.033156,0.039114,0.034825,0.014174,0.743681
NC_078596.1,NC_078596.1__M__454,454,1546,0,virus,0.9995573163032532,0.082423,0.025977,0.034440,0.029503,0.013178,0.814479
NC_078596.1,NC_078596.1__M__504,504,1496,0,virus,0.9992037415504456,0.144059,0.032276,0.041014,0.036440,0.015389,0.730821
NC_078596.1,NC_078596.1__M__554,554,1446,0,virus,0.9989251494407654,0.180940,0.034866,0.043172,0.037248,0.016905,0.686869
NC_078596.1,NC_078596.1__M__604,604,1396,0,virus,0.9989023208618164,0.132562,0.032001,0.039843,0.035928,0.015831,0.743834
NC_078596.1,NC_078596.1__M__654,654,1346,0,virus,0.9984264373779297,0.116370,0.036877,0.033835,0.034676,0.016980,0.761261
NC_078596.1,NC_078596.1__M__704,704,1296,0,virus,0.9961094260215759,0.076036,0.035095,0.030121,0.029888,0.014220,0.814641
NC_078596.1,NC_078596.1__M__754,754,1246,0,virus,0.9977510571479797,0.069846,0.024513,0.028022,0.024962,0.013196,0.839460
NC_078596.1,NC_078596.1__M__804,804,1196,0,virus,0.997958779335022,0.169627,0.034913,0.036827,0.034759,0.015527,0.708347
NC_078596.1,NC_078596.1__M__854,854,1146,0,virus,0.9989294409751892,0.257797,0.044089,0.039789,0.044290,0.018706,0.595330
NC_078596.1,NC_078596.1__M__904,904,1096,0,virus,0.9989452958106995,0.108051,0.027851,0.035266,0.030510,0.012521,0.785801
NC_078596.1,NC_078596.1__M__954,954,1046,0,virus,0.998694121837616,0.123481,0.030747,0.036658,0.032034,0.015262,0.761818
NC_078598.1,NC_078598.1__M__59,59,1941,1,virus,0.9990654587745667,0.015269,0.009322,0.010623,0.010276,0.010037,0.944473
NC_078598.1,NC_078598.1__M__109,109,1891,0,virus,0.9988139867782593,0.017166,0.010594,0.012291,0.011461,0.010747,0.937740
NC_078598.1,NC_078598.1__M__159,159,1841,0,virus,0.9993638396263123,0.021967,0.014346,0.014865,0.013972,0.011166,0.923683
NC_078598.1,NC_078598.1__M__209,209,1791,0,virus,0.9993002414703369,0.034543,0.017063,0.021126,0.017411,0.010350,0.899507
NC_078598.1,NC_078598.1__M__259,259,1741,0,virus,0.998984158039093,0.036991,0.016204,0.020331,0.016338,0.009285,0.900852
NC_078598.1,NC_078598.1__M__309,309,1691,0,virus,0.9991903901100159,0.045327,0.018398,0.026224,0.018395,0.009207,0.882450
NC_078598.1,NC_078598.1__M__359,359,1641,0,virus,0.9989233613014221,0.036697,0.017569,0.022275,0.016622,0.009445,0.897391
NC_078598.1,NC_078598.1__M__409,409,1591,0,virus,0.9986469149589539,0.040433,0.026283,0.031517,0.021857,0.011845,0.868065
NC_078598.1,NC_078598.1__M__459,459,1541,0,virus,0.9987389445304871,0.025523,0.012823,0.016008,0.012598,0.008390,0.924656
NC_078598.1,NC_078598.1__M__509,509,1491,0,virus,0.9990422129631042,0.030832,0.013925,0.017609,0.013448,0.007756,0.916429
NC_078598.1,NC_078598.1__M__559,559,1441,0,virus,0.9984496831893921,0.027511,0.012516,0.015241,0.012352,0.008060,0.924320
NC_078598.1,NC_078598.1__M__609,609,1391,0,virus,0.9958599209785461,0.028747,0.015195,0.017392,0.013683,0.007812,0.917171
NC_078598.1,NC_078598.1__M__659,659,1341,0,virus,0.9951476454734802,0.034002,0.015842,0.020328,0.014726,0.008173,0.906929
NC_078598.1,NC_078598.1__M__709,709,1291,0,virus,0.9953448176383972,0.037974,0.018405,0.024857,0.015882,0.008462,0.894419
NC_078598.1,NC_078598.1__M__759,759,1241,0,virus,0.9962957501411438,0.042910,0.017015,0.025608,0.016149,0.007611,0.890707
NC_078598.1,NC_078598.1__M__809,809,1191,0,virus,0.9964700937271118,0.039655,0.017721,0.024726,0.015269,0.006770,0.895859
NC_078598.1,NC_078598.1__M__859,859,1141,0,virus,0.995433509349823,0.036388,0.014724,0.021146,0.013917,0.006691,0.907134
NC_078598.1,NC_078598.1__M__909,909,1091,0,virus,0.9938012957572937,0.040224,0.017115,0.025187,0.016111,0.007360,0.894002
NC_078598.1,NC_078598.1__M__959,959,1041,0,virus,0.9938223361968994,0.057666,0.019697,0.030730,0.018639,0.007482,0.865786
NC_078601.1,NC_078601.1__M__520,520,1480,1,virus,0.9981787204742432,0.013582,0.015309,0.014008,0.013238,0.013140,0.930724
NC_078601.1,NC_078601.1__M__570,570,1430,0,virus,0.9960048794746399,0.013525,0.014995,0.012774,0.013176,0.013315,0.932215
NC_078601.1,NC_078601.1__M__620,620,1380,0,virus,0.9952605366706848,0.014589,0.015565,0.012689,0.013648,0.013110,0.930399
NC_078601.1,NC_078601.1__M__670,670,1330,0,virus,0.9922417402267456,0.014947,0.014218,0.012620,0.012822,0.011984,0.933410
NC_078601.1,NC_078601.1__M__720,720,1280,0,virus,0.9897587299346924,0.021078,0.015467,0.018689,0.014272,0.010663,0.919830
NC_078601.1,NC_078601.1__M__770,770,1230,0,virus,0.9902034997940063,0.027898,0.015210,0.018716,0.014477,0.009308,0.914391
NC_078601.1,NC_078601.1__M__820,820,1180,0,virus,0.9959491491317749,0.043084,0.016756,0.023291,0.017169,0.009318,0.890383
NC_078601.1,NC_078601.1__M__870,870,1130,0,virus,0.9965194463729858,0.027073,0.013982,0.017159,0.013786,0.009167,0.918835
NC_078601.1,NC_078601.1__M__920,920,1080,0,virus,0.9972745776176453,0.100913,0.022316,0.039325,0.024919,0.012323,0.800204
NC_078601.1,NC_078601.1__M__970,970,1030,0,virus,0.9981332421302795,0.073425,0.020130,0.031764,0.020893,0.012899,0.840889
NC_078602.1,NC_078602.1__M__306,306,1694,1,virus,0.9997217059135437,0.049227,0.017357,0.024634,0.016455,0.009323,0.883004
NC_078602.1,NC_078602.1__M__356,356,1644,0,virus,0.999733030796051,0.029470,0.015145,0.022087,0.014175,0.011245,0.907877
NC_078602.1,NC_078602.1__M__406,406,1594,0,virus,0.999478280544281,0.040625,0.017371,0.030566,0.017022,0.013628,0.880787
NC_078602.1,NC_078602.1__M__456,456,1544,0,virus,0.999320387840271,0.104151,0.024853,0.042130,0.026063,0.015408,0.787395
NC_078602.1,NC_078602.1__M__506,506,1494,0,virus,0.9990875720977783,0.033590,0.016206,0.021529,0.015122,0.010999,0.902556
NC_078602.1,NC_078602.1__M__556,556,1444,0,virus,0.9987102746963501,0.037207,0.015286,0.019738,0.014193,0.009965,0.903611
NC_078602.1,NC_078602.1__M__606,606,1394,0,virus,0.9988334774971008,0.035903,0.015514,0.018205,0.013659,0.009271,0.907448
NC_078602.1,NC_078602.1__M__656,656,1344,0,virus,0.997123658657074,0.033312,0.014874,0.019116,0.014315,0.008686,0.909697
NC_078602.1,NC_078602.1__M__706,706,1294,0,virus,0.9960359930992126,0.026504,0.015034,0.018340,0.013967,0.009729,0.916425
NC_078602.1,NC_078602.1__M__756,756,1244,0,virus,0.9933574795722961,0.033847,0.016457,0.020091,0.015146,0.010091,0.904368
NC_078602.1,NC_078602.1__M__806,806,1194,0,virus,0.9921314120292664,0.062829,0.022285,0.028570,0.019946,0.012263,0.854107
NC_078602.1,NC_078602.1__M__856,856,1144,0,virus,0.9952503442764282,0.051946,0.019601,0.024789,0.016881,0.010070,0.876713
NC_078602.1,NC_078602.1__M__906,906,1094,0,virus,0.9960266351699829,0.076758,0.021801,0.030839,0.020841,0.010216,0.839545
NC_078602.1,NC_078602.1__M__956,956,1044,0,virus,0.9965100884437561,0.190680,0.035608,0.043817,0.031912,0.016037,0.681947
NC_078603.1,NC_078603.1__M__795,795,1205,1,virus,0.9986795783042908,0.022595,0.019562,0.024965,0.015718,0.011745,0.905414
NC_078603.1,NC_078603.1__M__845,845,1155,0,virus,0.9967599511146545,0.030192,0.025235,0.034105,0.019982,0.012428,0.878058
NC_078603.1,NC_078603.1__M__895,895,1105,0,virus,0.9965261816978455,0.033280,0.019982,0.026996,0.016963,0.009530,0.893249
NC_078603.1,NC_078603.1__M__945,945,1055,0,virus,0.9969388246536255,0.022474,0.023233,0.037312,0.016881,0.014516,0.885584
NC_078603.1,NC_078603.1__M__995,995,1005,0,virus,0.9956663846969604,0.029737,0.025039,0.055052,0.020143,0.014910,0.855119
NC_078605.1,NC_078605.1__M__20,20,1980,1,virus,0.9990278482437134,0.016698,0.013960,0.051655,0.015521,0.017114,0.885053
NC_078605.1,NC_078605.1__M__70,70,1930,0,virus,0.999485969543457,0.021859,0.016607,0.028899,0.017103,0.014432,0.901100
NC_078605.1,NC_078605.1__M__120,120,1880,0,virus,0.9996610879898071,0.022877,0.014742,0.037692,0.015648,0.014749,0.894293
NC_078605.1,NC_078605.1__M__170,170,1830,0,virus,0.9997515082359314,0.037115,0.022030,0.049744,0.019765,0.014620,0.856727
NC_078605.1,NC_078605.1__M__220,220,1780,0,virus,0.9998125433921814,0.038127,0.029840,0.047845,0.019757,0.015966,0.848465
NC_078605.1,NC_078605.1__M__270,270,1730,0,virus,0.9998868703842163,0.046516,0.027244,0.029579,0.019952,0.013718,0.862991
NC_078605.1,NC_078605.1__M__320,320,1680,0,virus,0.9998514652252197,0.069021,0.031488,0.040985,0.024180,0.013713,0.820612
NC_078605.1,NC_078605.1__M__370,370,1630,0,virus,0.9998797178268433,0.188403,0.042017,0.055922,0.032110,0.017919,0.663628
NC_078605.1,NC_078605.1__M__420,420,1580,0,virus,0.9998664855957031,0.129410,0.034415,0.045062,0.027340,0.016218,0.747556
NC_078605.1,NC_078605.1__M__470,470,1530,0,virus,0.9998681545257568,0.123554,0.026970,0.040605,0.024866,0.013736,0.770268
NC_078605.1,NC_078605.1__M__520,520,1480,0,virus,0.9998227953910828,0.124900,0.027486,0.036454,0.025583,0.013607,0.771971
NC_078605.1,NC_078605.1__M__570,570,1430,0,virus,0.9997625946998596,0.248983,0.038824,0.053471,0.039961,0.017320,0.601441
NC_078605.1,NC_078605.1__M__620,620,1380,0,virus,0.9997852444648743,0.343029,0.042913,0.049850,0.043182,0.018416,0.502610
NC_078605.1,NC_078605.1__M__670,670,1330,0,virus,0.999739944934845,0.400225,0.050803,0.052915,0.051062,0.022491,0.422505
NC_078605.1,NC_078605.1__M__720,720,1280,0,virus,0.9997257590293884,0.360801,0.035327,0.058766,0.037551,0.019497,0.488058
NC_078605.1,NC_078605.1__M__770,770,1230,0,bacteria,0.9997155070304871,0.662281,0.054249,0.046730,0.054560,0.026857,0.155322
NC_078605.1,NC_078605.1__M__820,820,1180,0,bacteria,0.9997463822364807,0.604080,0.058368,0.047587,0.104005,0.029572,0.156388
NC_078605.1,NC_078605.1__M__870,870,1130,0,virus,0.9996589422225952,0.337034,0.062139,0.076727,0.157948,0.028185,0.337969
NC_078605.1,NC_078605.1__M__920,920,1080,0,bacteria,0.9996582269668579,0.307725,0.072247,0.064461,0.265610,0.033234,0.256722
NC_078605.1,NC_078605.1__M__970,970,1030,0,bacteria,0.9996942281723022,0.587918,0.068823,0.047402,0.108328,0.028577,0.158953
NC_078606.1,NC_078606.1__M__978,978,1022,1,bacteria,0.9999514818191528,0.915459,0.017920,0.010415,0.029348,0.015035,0.011823
NC_078612.1,NC_078612.1__M__504,504,1496,1,virus,0.9997081160545349,0.060789,0.028771,0.077504,0.040317,0.011372,0.781247
NC_078612.1,NC_078612.1__M__554,554,1446,0,virus,0.9997370839118958,0.074441,0.023555,0.072050,0.043682,0.008541,0.777731
NC_078612.1,NC_078612.1__M__604,604,1396,0,virus,0.9997915625572205,0.175623,0.048173,0.143383,0.065099,0.015481,0.552242
NC_078612.1,NC_078612.1__M__654,654,1346,0,virus,0.9995810389518738,0.118327,0.036474,0.126080,0.075232,0.015064,0.628823
NC_078612.1,NC_078612.1__M__704,704,1296,0,virus,0.9992332458496094,0.141731,0.046748,0.136896,0.068608,0.016345,0.589671
NC_078612.1,NC_078612.1__M__754,754,1246,0,virus,0.9977516531944275,0.135810,0.050329,0.112330,0.064687,0.016571,0.620273
NC_078612.1,NC_078612.1__M__804,804,1196,0,virus,0.9960506558418274,0.186663,0.072393,0.149801,0.104165,0.024331,0.462647
NC_078612.1,NC_078612.1__M__854,854,1146,0,virus,0.997200608253479,0.124984,0.057652,0.154186,0.109436,0.019420,0.534323
NC_078612.1,NC_078612.1__M__904,904,1096,0,virus,0.9986230134963989,0.140751,0.065860,0.100397,0.065120,0.020612,0.607261
NC_078612.1,NC_078612.1__M__954,954,1046,0,virus,0.998799204826355,0.193451,0.064369,0.094457,0.152451,0.019737,0.475535
NC_078614.1,NC_078614.1__M__960,960,1040,1,virus,0.9999814033508301,0.333304,0.069044,0.030105,0.063153,0.026780,0.477613
NC_078616.1,NC_078616.1__M__30,30,1970,1,virus,0.9670246243476868,0.016805,0.016087,0.034376,0.015138,0.021067,0.896527
NC_078616.1,NC_078616.1__M__80,80,1920,0,virus,0.9896830320358276,0.014256,0.016001,0.024105,0.013210,0.014379,0.918048
NC_078616.1,NC_078616.1__M__130,130,1870,0,virus,0.9905577898025513,0.013642,0.016323,0.019699,0.013246,0.014433,0.922656
NC_078616.1,NC_078616.1__M__180,180,1820,0,virus,0.9936434030532837,0.017639,0.016288,0.021813,0.013944,0.012154,0.918162
NC_078616.1,NC_078616.1__M__230,230,1770,0,virus,0.9954984188079834,0.021785,0.014446,0.017897,0.013826,0.010359,0.921688
NC_078616.1,NC_078616.1__M__280,280,1720,0,virus,0.9947984218597412,0.024303,0.013150,0.015882,0.012505,0.010158,0.924003
NC_078616.1,NC_078616.1__M__330,330,1670,0,virus,0.996971607208252,0.042889,0.016461,0.025667,0.015946,0.009345,0.889692
NC_078616.1,NC_078616.1__M__380,380,1620,0,virus,0.9966496825218201,0.081384,0.022383,0.035624,0.022637,0.012280,0.825692
NC_078616.1,NC_078616.1__M__430,430,1570,0,virus,0.9957246780395508,0.076331,0.020755,0.032040,0.019885,0.011315,0.839673
NC_078616.1,NC_078616.1__M__480,480,1520,0,virus,0.993398904800415,0.039311,0.017131,0.027299,0.015562,0.010960,0.889737
NC_078616.1,NC_078616.1__M__530,530,1470,0,virus,0.989101231098175,0.045774,0.016377,0.021201,0.014578,0.008421,0.893649
NC_078616.1,NC_078616.1__M__580,580,1420,0,virus,0.9940357208251953,0.058347,0.024834,0.032752,0.018459,0.011086,0.854522
NC_078616.1,NC_078616.1__M__630,630,1370,0,virus,0.9934101700782776,0.109807,0.030880,0.040259,0.023098,0.012091,0.783865
NC_078616.1,NC_078616.1__M__680,680,1320,0,virus,0.9928747415542603,0.317494,0.039072,0.049833,0.033127,0.019142,0.541332
NC_078616.1,NC_078616.1__M__730,730,1270,0,virus,0.9922822117805481,0.284815,0.044417,0.061668,0.034991,0.017555,0.556554
NC_078616.1,NC_078616.1__M__780,780,1220,0,virus,0.9886729121208191,0.341061,0.042785,0.070960,0.039748,0.017544,0.487903
NC_078616.1,NC_078616.1__M__830,830,1170,0,bacteria,0.9907143115997314,0.439340,0.050612,0.054278,0.045469,0.021752,0.388550
NC_078616.1,NC_078616.1__M__880,880,1120,0,bacteria,0.9928268790245056,0.697395,0.073359,0.033651,0.053294,0.030293,0.112009
NC_078616.1,NC_078616.1__M__930,930,1070,0,bacteria,0.9955848455429077,0.749670,0.076484,0.029593,0.050619,0.026235,0.067400
NC_078616.1,NC_078616.1__M__980,980,1020,0,bacteria,0.99181067943573,0.815990,0.044495,0.022370,0.032873,0.020943,0.063331
NC_078617.1,NC_078617.1__M__382,382,1618,1,virus,0.9990898370742798,0.023875,0.018579,0.018199,0.014709,0.012047,0.912591
NC_078617.1,NC_078617.1__M__432,432,1568,0,virus,0.9984830021858215,0.026972,0.019345,0.020568,0.017088,0.012667,0.903359
NC_078617.1,NC_078617.1__M__482,482,1518,0,virus,0.9975524544715881,0.026723,0.018858,0.021489,0.017104,0.013022,0.902804
NC_078617.1,NC_078617.1__M__532,532,1468,0,virus,0.9978302121162415,0.028508,0.018761,0.021429,0.016776,0.012658,0.901868
NC_078617.1,NC_078617.1__M__582,582,1418,0,virus,0.9983534812927246,0.028316,0.018878,0.020472,0.015881,0.011914,0.904540
NC_078617.1,NC_078617.1__M__632,632,1368,0,virus,0.9977350234985352,0.031133,0.019659,0.021945,0.016616,0.011980,0.898666
NC_078617.1,NC_078617.1__M__682,682,1318,0,virus,0.9965200424194336,0.027395,0.018560,0.018590,0.015267,0.012286,0.907903
NC_078617.1,NC_078617.1__M__732,732,1268,0,virus,0.9973010420799255,0.028456,0.018483,0.019253,0.015606,0.012487,0.905715
